"No.","Time","Source","Destination","Protocol","Length","Delay since first TCP frame in stream","Delay since previous TCP frame in stream","Info"
"703","109.026588285","127.0.0.1","127.0.0.1","HTTP2","100","109.026588285","0.000822932","HEADERS[219]: 200 OK"
"704","109.026684183","127.0.0.1","127.0.0.1","TCP","66","109.026684183","0.000095898","53302  >  8822 [ACK] Seq=5792020 Ack=14961 Win=65536 Len=0 TSval=3016996248 TSecr=3016996247"
"705","110.024694394","127.0.0.1","127.0.0.1","HTTP2","52715","110.024694394","0.998010211","DATA[221], DATA[221], DATA[221], DATA[221], DATA[221]"
"706","110.026463643","127.0.0.1","127.0.0.1","HTTP2","114","110.026463643","0.001769249","WINDOW_UPDATE[0], WINDOW_UPDATE[221]"
"707","110.027105973","127.0.0.1","127.0.0.1","HTTP2","100","110.027105973","0.000642330","HEADERS[221]: 200 OK"
"708","110.027181219","127.0.0.1","127.0.0.1","TCP","66","110.027181219","0.000075246","53302  >  8822 [ACK] Seq=5844669 Ack=15043 Win=65536 Len=0 TSval=3016997249 TSecr=3016997248"
"709","111.023105593","127.0.0.1","127.0.0.1","HTTP2","45978","111.023105593","0.995924374","DATA[223], DATA[223], DATA[223]"
"710","111.024092470","127.0.0.1","127.0.0.1","HTTP2","101","111.024092470","0.000986877","WINDOW_UPDATE[0]"
"711","111.024332316","127.0.0.1","127.0.0.1","HTTP2","101","111.024332316","0.000239846","WINDOW_UPDATE[223]"
"712","111.024905443","127.0.0.1","127.0.0.1","TCP","66","111.024905443","0.000573127","53302  >  8822 [ACK] Seq=5890581 Ack=15113 Win=65536 Len=0 TSval=3016998246 TSecr=3016998245"
"713","111.025091215","127.0.0.1","127.0.0.1","HTTP2","6803","111.025091215","0.000185772","DATA[223], DATA[223] (JPEG JFIF image)"
"714","111.025430920","127.0.0.1","127.0.0.1","HTTP2","101","111.025430920","0.000339705","WINDOW_UPDATE[0]"
"715","111.025849728","127.0.0.1","127.0.0.1","HTTP2","100","111.025849728","0.000418808","HEADERS[223]: 200 OK"
"716","111.025899142","127.0.0.1","127.0.0.1","TCP","66","111.025899142","0.000049414","53302  >  8822 [ACK] Seq=5897318 Ack=15182 Win=65536 Len=0 TSval=3016998247 TSecr=3016998247"
"717","112.022578867","127.0.0.1","127.0.0.1","HTTP2","52715","112.022578867","0.996679725","DATA[225], DATA[225], DATA[225], DATA[225], DATA[225]"
"718","112.023647796","127.0.0.1","127.0.0.1","HTTP2","114","112.023647796","0.001068929","WINDOW_UPDATE[0], WINDOW_UPDATE[225]"
"719","112.024410270","127.0.0.1","127.0.0.1","HTTP2","100","112.024410270","0.000762474","HEADERS[225]: 200 OK"
"720","112.024472740","127.0.0.1","127.0.0.1","TCP","66","112.024472740","0.000062470","53302  >  8822 [ACK] Seq=5949967 Ack=15264 Win=65536 Len=0 TSval=3016999246 TSecr=3016999245"
"721","113.022737510","127.0.0.1","127.0.0.1","HTTP2","45978","113.022737510","0.998264770","DATA[227], DATA[227], DATA[227]"
"722","113.023791563","127.0.0.1","127.0.0.1","HTTP2","101","113.023791563","0.001054053","WINDOW_UPDATE[0]"
"723","113.024151599","127.0.0.1","127.0.0.1","HTTP2","101","113.024151599","0.000360036","WINDOW_UPDATE[227]"
"724","113.024548223","127.0.0.1","127.0.0.1","TCP","66","113.024548223","0.000396624","53302  >  8822 [ACK] Seq=5995879 Ack=15334 Win=65536 Len=0 TSval=3017000246 TSecr=3017000245"
"725","113.024709006","127.0.0.1","127.0.0.1","HTTP2","6803","113.024709006","0.000160783","DATA[227], DATA[227] (JPEG JFIF image)"
"726","113.025047060","127.0.0.1","127.0.0.1","HTTP2","101","113.025047060","0.000338054","WINDOW_UPDATE[0]"
"727","113.025560689","127.0.0.1","127.0.0.1","HTTP2","100","113.025560689","0.000513629","HEADERS[227]: 200 OK"
"728","113.025612371","127.0.0.1","127.0.0.1","TCP","66","113.025612371","0.000051682","53302  >  8822 [ACK] Seq=6002616 Ack=15403 Win=65536 Len=0 TSval=3017000247 TSecr=3017000246"
"729","114.023536118","127.0.0.1","127.0.0.1","HTTP2","52715","114.023536118","0.997923747","DATA[229], DATA[229], DATA[229], DATA[229], DATA[229]"
"730","114.025687915","127.0.0.1","127.0.0.1","HTTP2","114","114.025687915","0.002151797","WINDOW_UPDATE[0], WINDOW_UPDATE[229]"
"731","114.026655457","127.0.0.1","127.0.0.1","HTTP2","100","114.026655457","0.000967542","HEADERS[229]: 200 OK"
"732","114.026723796","127.0.0.1","127.0.0.1","TCP","66","114.026723796","0.000068339","53302  >  8822 [ACK] Seq=6055265 Ack=15485 Win=65536 Len=0 TSval=3017001248 TSecr=3017001247"
